TotalFundingAmount	CbRank	Name Startup	ShortDescription	Location	Categories	HeadquartersRegions	FoundedDate	Founders	OperationStatus	FundingStatus	LastFundingType	NumberOfEmployees	LegalName	IpoStatus	CompanyType	Website	Facebook	Linkedin	Twitter	Email	PhoneNumber	Data e hora da Captura	URL
	313,467	Guiando	Guiando specializes in the management of telecom, IT and facilitates costs reduction for the corporate market through innovative solutions.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Facility Management, Information Technology, Software, Telecommunications"				Active					Private		" www.guiando.com.br/ "	https://www.facebook.com/pg/guiandotelecom/			contato@guiando.com.br	+55 32 3213-0918	27/01/2020 09:14:36	https://www.crunchbase.com/organization/guiando
	369,402	D'acordo Mediações	D'acordo Mediações connect clients and companies to help build deals through online negotiation and mediation.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Information Services, Information Technology, Legal, Legal Tech, Software"		2015		Active					Private		" www.dacordo.com.br/ "	https://www.facebook.com/dacordomediacoes/	https://www.linkedin.com/company/dacordomediacoes/				27/01/2020 09:15:30	https://www.crunchbase.com/organization/d-acordo-media%C3%A7%C3%B5es
$13.5M	1,718	Cora	Cora is an organic tampons and elegant accessories company.	" San Francisco,  California,  United States, "	" Beauty, Fitness, Health Care, Wellness"		2015		Active		Venture - Series Unknown	1-10	LYV Life, Inc.	Private		" cora.life "	https://www.facebook.com/corawomen/		https://twitter.com/corawomen	support@cora.life	(855) 267-2762	27/01/2020 09:16:08	https://www.crunchbase.com/organization/cora-2
	782,447	Contelli Media	Contelli Media develops intelligent and innovative digital content for various formats and platforms.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Advertising, B2B, Marketing, Software, Video"		Jan 2016		Active			11-50		Private		" contellimedia.com.br/ "	https://www.facebook.com/Contelli-Media-1227758710665143/	https://www.linkedin.com/company/contelli-media/		contelli@contellimedia.com.br	+55 31 3317.6000	27/01/2020 09:16:27	https://www.crunchbase.com/organization/contelli-media
	721,215	Compras em Casa	Compras em Casa is an e-commerce company that allows its clients to shop easily in the comfort of their homes.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" E-Commerce, Marketplace, Mobile Apps"				Active					Private		" comprasemcasa.com.br/ "	https://www.facebook.com/pg/comprasemcasajf/			contact@comprasemcasa.com.br	(32) 3303-0405	27/01/2020 09:16:43	https://www.crunchbase.com/organization/compras-em-casa
	486,453	App Masters	Fast Mobile Development	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Apps, Mobile Apps, Web Apps"		Apr 1, 2017		Active			1-10		Private		" appmasters.io "	https://www.facebook.com/appmasters.io/	https://www.linkedin.com/company-beta/22294364		tiago@appmasters.io	+55-32-98873-5683	27/01/2020 09:17:17	https://www.crunchbase.com/organization/app-masters-6fbe
	630,103	Agência Palco	Agência Palco is a company created to be the most practical and accessible way to negotiate live musical attractions.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Event Management, Internet, Internet of Things, Marketplace, Music, Peer to Peer, Social Media"		Jul 2018		Active			1-10		Private		" agenciapalco.com.br/ "	https://www.facebook.com/agenciapalcobr/			comunicacao@agenciapalco.com.br	553141010947	27/01/2020 09:17:35	https://www.crunchbase.com/organization/ag%C3%AAncia-palco
	536,969	Agência Forseti	Agência Forseti  is a digital marketing agency specializing in online sales campaigns for products and services	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Advertising, CRM, Digital Media, E-Commerce, Internet, Marketing, Media and Entertainment, Social Media, Web Design"		2017		Active			1-10		Private		" agenciaforseti.com/ "	https://www.facebook.com/agenciaforseti/	https://www.linkedin.com/company/agencia-forseti/				27/01/2020 09:18:23	https://www.crunchbase.com/organization/ag%C3%AAncia-forseti
R$200K	51,602	Vulpi	Vulpi is a reccruiting company that promotes an effective match between company and developer.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Data Mining, Human Resources, Recruiting"		May 20, 2016		Active		Pre-Seed	11-50	Vulpi Contratação de Desenvolvedores LTDA	Private		" www.vulpi.com.br "	https://www.facebook.com/GoVulpi	https://www.linkedin.com/company/vulpi	https://twitter.com/GoVulpi	fellipe@vulpi.com.br	+55 (31) 992796835	27/01/2020 09:18:51	https://www.crunchbase.com/organization/vulpi-1c07
	644,671	1Big Media	1Big Media offers entertainment serves.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2C, Digital Entertainment, Events, Information Technology, Internet, Internet of Things, Media and Entertainment"		Sep 2018		Active			1-10		Private		" 1big.media/ "	https://www.facebook.com/1big.media/			contato@1big.media		27/01/2020 09:19:37	https://www.crunchbase.com/organization/1big-media
	270,785	Zenpet	Zenpet uses IoT to develop innovative solutions for the petcare market	" Uberlândia,  Minas Gerais,  Brazil, "	" Big Data, Hardware, Health Care, Internet of Things, Pet"		Apr 1, 2016		Active			1-10		Private		" www.zen.pet "	https://www.facebook.com/zenpet/	https://www.linkedin.com/company/zenpet/	https://twitter.com/zenpetcloud	jeff@zen.pet	+5534999049366	27/01/2020 09:19:57	https://www.crunchbase.com/organization/zenpet
	798,948	VouComo	VouComo provides a platform from buying and selling event tickets.	" Betim,  Minas Gerais,  Brazil, "	" Event Management, Event Promotion, Ticketing"		2016		Active			1-10		Private		" voucomo.com/ "			https://twitter.com/vou_como			27/01/2020 09:20:43	https://www.crunchbase.com/organization/voucomo
	357,588	Virtux Tecnologia	Virtux Tecnologia develops Lojista Virtual, a platform with several management solutions.	" Uberlândia,  Minas Gerais,  Brazil, "	" Developer Platform, FinTech, Information Technology, Mobile, Software"		2013		Active			1-10		Private		" www.lojistavirtual.com.br "	https://www.facebook.com/LojistaVirtual			contato@lojistavirtual.com.br	+55 34 3236-1002	27/01/2020 09:21:04	https://www.crunchbase.com/organization/virtux-tecnologia
	437,429	Velbrax Agro	Velbrax Agro specializes in the development and commercialization of products for precision agriculture.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Agriculture, AgTech, Machinery Manufacturing"		2017		Active			1-10		Private		" www.velbrax.com/ "	https://www.facebook.com/velbrax/	https://www.linkedin.com/company/velbrax/about/	https://twitter.com/velbrax	start@velbrax.com	+55 (31) 3566-1085	27/01/2020 09:21:23	https://www.crunchbase.com/organization/velbrax-agro
	623,395	Ulevel	Ulevel is working to launch an open source PaaS service based on Deis / Flynn.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Information Technology, Internet, Mobile, SaaS"		Sep 2015		Active			1-10		Private		" www.ulevel.com/ "	https://www.facebook.com/microlevel	https://www.linkedin.com/company/ulevel/	https://twitter.com/ulevel	contato@ulevel.com	+55 31 4063-7565	27/01/2020 09:21:48	https://www.crunchbase.com/organization/ulevel
	627,197	Treinar Mais	Treinar Mais is an online education platform that specializes in corporate courses to train businessmen at an affordable cost.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Corporate Training, E-Learning, Education, Software"		Mar 2017		Active			1-10		Private		" treinarmais.com.br "	https://www.facebook.com/treinarmaisead/	https://www.linkedin.com/company/treinar-mais/		contato@treinarmais.com.br	(32) 98802-0687	27/01/2020 09:22:16	https://www.crunchbase.com/organization/treinar-mais
	165,633	Tracksale	Tracksale is a SaaS Platform reference technology in Brazil and Latin America for monitoring and management of Customer Experience KPIs.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Business Intelligence, Customer Service, Enterprise Software, Market Research, SaaS, Software"		May 27, 2012		Active			51-100	Track S/A.	Private		" www.tracksale.co "	http://www.facebook.com/tracksale	http://www.linkedin.com/company/tracksale		hello@tracksale.co	0800 025 8972	27/01/2020 09:22:42	https://www.crunchbase.com/organization/tracksale
	597,132	TrackJob	TrackJob is a platform for tracking, checking in and checking out employees in transit or in the field.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Developer Platform, Location Based Services, Transportation"				Active					Private		" trackjob.com.br/ "	https://www.facebook.com/trackjob-193582281449972/	https://www.linkedin.com/company/trackjob/		contato@trackjob.com.br	(32) 2102-3435 - ext. 225	27/01/2020 09:22:59	https://www.crunchbase.com/organization/trackjob
	724,147	Ticketuai	Ticketuai transforms the city's commerce and bring a modern and differentiated alternative to doing effective marketing.	" Contagem,  Minas Gerais,  Brazil, "	" Advertising, Digital Marketing, Marketing"		2015		Active					Private		" ticketuai.com.br "	https://www.facebook.com/pg/TicketUai	https://www.linkedin.com/company/ticketuai				27/01/2020 09:23:49	https://www.crunchbase.com/organization/ticketuai
	760,201	TFH Tecnologia	TFH Tecnologia offers solutions in software development and infrastructure consulting.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Infrastructure, Software, Software Engineering"				Active					Private		" www.tfhtecnologia.com.br/ "		https://www.linkedin.com/company/tfh-tecnologia-ltda/				27/01/2020 09:24:33	https://www.crunchbase.com/organization/tfh-tecnologia
$3.8M		Strider	Strider is an AgTech company that develops technological innovations for the agricultural market.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Agriculture, Chemical, Mobile Apps"		Jan 1, 2014		Active		Series A	11-50	Strider LLC	Private		" strider.ag/en/ "	https://www.facebook.com/strideragro	http://www.linkedin.com/company/strider		contato@strider.ag	+55 31 3564-2867	27/01/2020 09:25:15	https://www.crunchbase.com/organization/strider
	625,638	Sr. Lupa	Sr. Lupa is a community platform for self-employed professionals who advertise their services and clients that have a need.		" Advertising Platforms, Communities, Developer Platform"				Active					Private		" www.srlupa.com.br/ "	https://www.facebook.com/pg/srlupa	https://www.linkedin.com/company/sr.-lupa/		srlupa@srlupa.com.br	+55 31 99970-5413	27/01/2020 09:25:32	https://www.crunchbase.com/organization/sr-lupa
	510,031	Sol Lar - O Sol nasce para todos!	Sol Lar - O Sol nasce para todos! democratizes solar energy by building solar power facilities shared by several consumers.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Clean Energy, Renewable Energy, Solar"		2016		Active			1-10		Private		" sol-lar.com/ "	https://www.facebook.com/sollarrenovaveis/	https://www.linkedin.com/company/sol-lar---o-sol-nasce-para-todos/		miguel@sol-lar.com	+55 31 98826-4470	27/01/2020 09:25:51	https://www.crunchbase.com/organization/sol-lar-o-sol-nasce-para-todos
	148,919	SmarttBot	SmarttBot provides a platform and robots for automated investment on the Brazilian stock exchange.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Finance, FinTech, Stock Exchanges"		Nov 1, 2011		Active			11-50		Private		" www.smarttbot.com "	https://www.facebook.com/Smarttbot	https://www.linkedin.com/company/3072416	https://twitter.com/smarttbot	mateus@smarttbot.com		27/01/2020 09:26:46	https://www.crunchbase.com/organization/smarttbot
	610,519	Select Sistemas	Select Systems develops a system for management of commercial laundries.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" B2B, Laundry and Dry-cleaning, Professional Services, SaaS, Software"		May 2016		Active			1-10		Private		" www.sistemaswl.com.br/ "						27/01/2020 09:27:43	https://www.crunchbase.com/organization/select-sistemas
	600,669	Santo Cartão	Santo Cartão provides events-related merchandise.	" Poços de Caldas,  Sao Paulo,  Brazil, "	" B2B, B2C, E-Commerce, Events, Retail"		Mar 6, 2012		Active			1-10		Private		" www.santocartao.com.br/ "	https://www.facebook.com/SantoCartao/			contato@santocartao.com.br		27/01/2020 09:28:34	https://www.crunchbase.com/organization/santo-cart%C3%A3o
	756,218	RVN - Realidade Virtual Neuromoduladora	RVN - Realidade Virtual Neuromoduladora is a Medical care company.	" São Paulo,  Sao Paulo,  Brazil, "	" Health Care, Medical"				Active					Private								27/01/2020 09:29:18	https://www.crunchbase.com/organization/rvn-realidade-virtual-neuromoduladora
R$250K	71,829	Risü	Risü is an online platform that links online consumption to donation to social institutions.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" E-Commerce, Internet, Marketplace, Non Profit, Shopping"		2014		Active		Seed	1-10		Private		" risu.com.br/ "	https://www.facebook.com/RisuSocial/	https://www.linkedin.com/company/ris%C3%BC	https://twitter.com/sou_risu	risu@risu.com.br		27/01/2020 09:30:12	https://www.crunchbase.com/organization/ris%C3%BC
	482,278	Revenda Brasil Hospedagem	Revenda Brasil Hospedagem offers range of services that has a unique and optimized features for better performance.		" Business Intelligence, Email Marketing, Marketing"				Active					Private		" www.revendabrasil.com.br/ "	https://www.facebook.com/RevendaBrasilhospedagem		https://twitter.com/revendabrasil	suporte@revendabrasil.com.br	(31) 2565-9120	27/01/2020 09:30:28	https://www.crunchbase.com/organization/revenda-brasil-hospedagem
	451,731	Rectrix	Rectrix is software that helps retailers sell more and better, by reducing lost sales and increasing sales value of store sellers.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Big Data, Information Technology, Retail, Software"		2016		Active			1-10		Private		" www.rectrix.com.br "		https://www.linkedin.com/company/rectrix-br		contato@rectrix.com.br	+55 31 4101 7797	27/01/2020 09:30:45	https://www.crunchbase.com/organization/rectrix
	829,332	Ramgo14	Ramgo14 is a product development company focused on the smart entertainment.	" Poços De Caldas,  Minas Gerais,  Brazil, "	" Product Design"				Active					Private								27/01/2020 09:31:27	https://www.crunchbase.com/organization/ramgo14
	766,807	Prova Ninja	Prova Ninja is a platform of study and test strategy for students who want to pass tests that demand high performance.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" E-Learning, Education, Training"		2016		Active			1-10		Private		" prova.ninja "	https://www.facebook.com/pg/provaninja	https://www.linkedin.com/company/prova-ninja/	https://twitter.com/provaninja	contato@prova.ninja		27/01/2020 09:32:19	https://www.crunchbase.com/organization/prova-ninja
	264,385	POP Recarga	POP Recarga is a mobile application that functions similar to a bank, allowing users to purchase credits to spend on real world items.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Apps, E-Commerce, FinTech, Mobile Payments, Payments"		Mar 13, 2014		Active			1-10		Private		" www.poprecarga.com.br "	http://www.facebook.com/poprecarga	https://www.linkedin.com/company/10351394/	http://twitter.com/poprecarga	contato@poprecarga.com.br	+553133496201	27/01/2020 09:32:48	https://www.crunchbase.com/organization/pop-recarga
